736,1559916934612,1559916934628,,1559916940413,16,5801
737,1559916934650,1559916934666,,1559916940413,16,5763
738,1559916934688,1559916934704,,1559916940413,16,5725
739,1559916934749,1559916934764,,1559916940413,15,5664
740,1559916934786,1559916934805,,1559916940413,19,5627
875,1559916940392,1559916940409,,1559916940413,17,21
876,1559916940431,1559916940447,,1559916950064,16,9633
877,1559916940469,1559916940486,,1559916950064,17,9595
878,1559916940519,1559916940536,,1559916950064,17,9545
879,1559916940558,1559916940574,,1559916950064,16,9506
880,1559916940596,1559916940612,,1559916950064,16,9468
881,1559916940644,1559916940660,,1559916950064,16,9420
882,1559916940682,1559916940698,,1559916950064,16,9382
884,1559916940776,1559916940791,,1559916950064,15,9288
885,1559916940813,1559916940829,,1559916950064,16,9251
887,1559916940900,1559916940924,,1559916950065,24,9165
888,1559916940946,1559916940962,,1559916950065,16,9119
889,1559916940984,1559916941028,,1559916950065,44,9081
890,1559916941051,1559916941070,,1559916950065,19,9014
892,1559916941149,1559916941167,,1559916950065,18,8916
898,1559916941395,1559916941415,,1559916950065,20,8670
915,1559916942085,1559916942101,,1559916950065,16,7980
917,1559916942173,1559916942189,,1559916950065,16,7892
925,1559916942510,1559916942530,,1559916950065,20,7555
926,1559916942552,1559916942568,,1559916950065,16,7513
929,1559916942671,1559916942686,,1559916950065,15,7394
930,1559916942708,1559916942724,,1559916950065,16,7357
940,1559916943124,1559916943140,,1559916950065,16,6941
945,1559916943327,1559916943342,,1559916950065,15,6738
1014,1559916946142,1559916946163,,1559916950065,21,3923
1015,1559916946190,1559916946206,,1559916950065,16,3875
1016,1559916946228,1559916946245,,1559916950065,17,3837
1030,1559916946808,1559916946825,,1559916950065,17,3257
1032,1559916946881,1559916946902,,1559916950065,21,3184
1033,1559916946931,1559916946949,,1559916950065,18,3134
1034,1559916946973,1559916946992,,1559916950065,19,3092
1035,1559916947014,1559916947056,,1559916950065,42,3051
1036,1559916947078,1559916947094,,1559916950065,16,2987
1037,1559916947116,1559916947133,,1559916950065,17,2949
1038,1559916947175,1559916947195,,1559916950065,20,2890
1039,1559916947217,1559916947233,,1559916950065,16,2848
1040,1559916947255,1559916947300,,1559916950065,45,2810
1041,1559916947322,1559916947340,,1559916950065,18,2743
1042,1559916947364,1559916947384,,1559916950066,20,2702
1043,1559916947423,1559916947440,,1559916950066,17,2643
1044,1559916947462,1559916947478,,1559916950066,16,2604
1045,1559916947503,1559916947551,,1559916950066,48,2563
1046,1559916947573,1559916947589,,1559916950066,16,2493
1047,1559916947611,1559916947628,,1559916950066,17,2455
1048,1559916947675,1559916947692,,1559916950066,17,2391
1049,1559916947714,1559916947731,,1559916950066,17,2352
1050,1559916947753,1559916947769,,1559916950066,16,2313
1051,1559916947801,1559916947818,,1559916950066,17,2265
1052,1559916947840,1559916947857,,1559916950066,17,2226
1053,1559916947879,1559916947895,,1559916950066,16,2187
1054,1559916947923,1559916947940,,1559916950066,17,2143
1055,1559916947962,1559916947980,,1559916950066,18,2104
1056,1559916948002,1559916948048,,1559916950066,46,2064
1057,1559916948070,1559916948086,,1559916950066,16,1996
1058,1559916948109,1559916948125,,1559916950066,16,1957
1059,1559916948172,1559916948189,,1559916950066,17,1894
1060,1559916948211,1559916948227,,1559916950066,16,1855
1061,1559916948249,1559916948265,,1559916950066,16,1817
1062,1559916948299,1559916948315,,1559916950066,16,1767
1063,1559916948337,1559916948353,,1559916950066,16,1729
1064,1559916948375,1559916948392,,1559916950066,17,1691
1065,1559916948422,1559916948439,,1559916950066,17,1644
1066,1559916948461,1559916948478,,1559916950067,17,1606
1067,1559916948500,1559916948517,,1559916950067,17,1567
1068,1559916948550,1559916948566,,1559916950067,16,1517
1069,1559916948590,1559916948607,,1559916950067,17,1477
1070,1559916948629,1559916948645,,1559916950067,16,1438
1071,1559916948675,1559916948691,,1559916950067,16,1392
1096,1559916949708,1559916949724,,1559916950067,16,359
1097,1559916949746,1559916949762,,1559916950067,16,321
1098,1559916949806,1559916949823,,1559916950067,17,261
1099,1559916949845,1559916949861,,1559916950067,16,222
1100,1559916949883,1559916949900,,1559916950067,17,184
1101,1559916949936,1559916949955,,1559916950067,19,131
1102,1559916949977,1559916949996,,1559916950067,19,90
1103,1559916950018,1559916950064,,1559916950067,46,49
1104,1559916950087,1559916950108,,1559916960076,21,9989
1105,1559916950130,1559916950146,,1559916960076,16,9946
1106,1559916950191,1559916950207,,1559916960076,16,9885
1107,1559916950229,1559916950246,,1559916960076,17,9847
1108,1559916950268,1559916950284,,1559916960076,16,9808
1109,1559916950309,1559916950326,,1559916960076,17,9767
1110,1559916950348,1559916950364,,1559916960076,16,9728
1111,1559916950388,1559916950405,,1559916960076,17,9688
1112,1559916950434,1559916950453,,1559916960076,19,9642
1113,1559916950475,1559916950491,,1559916960076,16,9601
1114,1559916950513,1559916950529,,1559916960076,16,9563
1115,1559916950558,1559916950574,,1559916960077,16,9519
1116,1559916950596,1559916950612,,1559916960077,16,9481
1117,1559916950634,1559916950650,,1559916960077,16,9443
1118,1559916950681,1559916950701,,1559916960077,20,9396
1119,1559916950723,1559916950739,,1559916960077,16,9354
1120,1559916950761,1559916950778,,1559916960077,17,9316
1121,1559916950806,1559916950822,,1559916960077,16,9271
1122,1559916950844,1559916950860,,1559916960077,16,9233
1123,1559916950883,1559916950899,,1559916960077,16,9194
1124,1559916950932,1559916950951,,1559916960077,19,9145
1125,1559916950973,1559916950989,,1559916960077,16,9104
1126,1559916951011,1559916951027,,1559916960077,16,9066
1127,1559916951058,1559916951075,,1559916960077,17,9019
1128,1559916951097,1559916951113,,1559916960077,16,8980
1129,1559916951137,1559916951184,,1559916960077,47,8940
1130,1559916951208,1559916951225,,1559916960077,17,8869
1131,1559916951249,1559916951269,,1559916960077,20,8828
1132,1559916951320,1559916951337,,1559916960077,17,8757
1133,1559916951359,1559916951375,,1559916960077,16,8718
1134,1559916951397,1559916951413,,1559916960077,16,8680
1135,1559916951447,1559916951464,,1559916960077,17,8630
1136,1559916951486,1559916951503,,1559916960077,17,8591
1137,1559916951525,1559916951577,,1559916960077,52,8552
1138,1559916951599,1559916951617,,1559916960077,18,8478
1139,1559916951639,1559916951656,,1559916960077,17,8438
1140,1559916951703,1559916951723,,1559916960077,20,8374
1141,1559916951753,1559916951775,,1559916960078,22,8325
1142,1559916951798,1559916951842,,1559916960078,44,8280
1143,1559916951864,1559916951884,,1559916960078,20,8214
1144,1559916951906,1559916951926,,1559916960078,20,8172
1145,1559916951958,1559916951975,,1559916960078,17,8120
1146,1559916951998,1559916952016,,1559916960078,18,8080
1147,1559916952037,1559916952083,,1559916960078,46,8041
1149,1559916952142,1559916952158,,1559916960078,16,7936
1150,1559916952207,1559916952223,,1559916960078,16,7871
1151,1559916952244,1559916952261,,1559916960078,17,7834
1152,1559916952283,1559916952299,,1559916960078,16,7795
